model_id,table1_rows,table1_columns,horizon,hp_set,prediction_on,id,id2
7515,Training/test sets 2,Average,1 month,B&S,train-cv,Repeat17,Fold1
7516,Training/test sets 2,Average,1 month,B&S,train-cv,Repeat17,Fold2
7517,Training/test sets 2,Average,1 month,B&S,train-cv,Repeat18,Fold1
7518,Training/test sets 2,Average,1 month,B&S,train-cv,Repeat18,Fold2
7519,Training/test sets 2,Average,1 month,B&S,train-cv,Repeat19,Fold1
7520,Training/test sets 2,Average,1 month,B&S,train-cv,Repeat19,Fold2
7521,Training/test sets 2,Average,1 month,B&S,train-cv,Repeat20,Fold1
7522,Training/test sets 2,Average,1 month,B&S,train-cv,Repeat20,Fold2
7523,Training/test sets 2,Average,1 month,B&S,train-cv,Repeat21,Fold1
7524,Training/test sets 2,Average,1 month,B&S,train-cv,Repeat21,Fold2
7525,Training/test sets 2,Average,1 month,B&S,test,NA,NA
7526,Training/test sets 2,Average,1 month,Default,train-cv,Repeat01,Fold1
7527,Training/test sets 2,Average,1 month,Default,train-cv,Repeat01,Fold2
7528,Training/test sets 2,Average,1 month,Default,train-cv,Repeat02,Fold1
7529,Training/test sets 2,Average,1 month,Default,train-cv,Repeat02,Fold2
7530,Training/test sets 2,Average,1 month,Default,train-cv,Repeat03,Fold1
7531,Training/test sets 2,Average,1 month,Default,train-cv,Repeat03,Fold2
7532,Training/test sets 2,Average,1 month,Default,train-cv,Repeat04,Fold1
7533,Training/test sets 2,Average,1 month,Default,train-cv,Repeat04,Fold2
7534,Training/test sets 2,Average,1 month,Default,train-cv,Repeat05,Fold1
7535,Training/test sets 2,Average,1 month,Default,train-cv,Repeat05,Fold2
7536,Training/test sets 2,Average,1 month,Default,train-cv,Repeat06,Fold1
7537,Training/test sets 2,Average,1 month,Default,train-cv,Repeat06,Fold2
7538,Training/test sets 2,Average,1 month,Default,train-cv,Repeat07,Fold1
7539,Training/test sets 2,Average,1 month,Default,train-cv,Repeat07,Fold2
7540,Training/test sets 2,Average,1 month,Default,train-cv,Repeat08,Fold1
7541,Training/test sets 2,Average,1 month,Default,train-cv,Repeat08,Fold2
7542,Training/test sets 2,Average,1 month,Default,train-cv,Repeat09,Fold1
7543,Training/test sets 2,Average,1 month,Default,train-cv,Repeat09,Fold2
7544,Training/test sets 2,Average,1 month,Default,train-cv,Repeat10,Fold1
7545,Training/test sets 2,Average,1 month,Default,train-cv,Repeat10,Fold2
7546,Training/test sets 2,Average,1 month,Default,train-cv,Repeat11,Fold1
7547,Training/test sets 2,Average,1 month,Default,train-cv,Repeat11,Fold2
7548,Training/test sets 2,Average,1 month,Default,train-cv,Repeat12,Fold1
7549,Training/test sets 2,Average,1 month,Default,train-cv,Repeat12,Fold2
7550,Training/test sets 2,Average,1 month,Default,train-cv,Repeat13,Fold1
7551,Training/test sets 2,Average,1 month,Default,train-cv,Repeat13,Fold2
7552,Training/test sets 2,Average,1 month,Default,train-cv,Repeat14,Fold1
7553,Training/test sets 2,Average,1 month,Default,train-cv,Repeat14,Fold2
7554,Training/test sets 2,Average,1 month,Default,train-cv,Repeat15,Fold1
7555,Training/test sets 2,Average,1 month,Default,train-cv,Repeat15,Fold2
7556,Training/test sets 2,Average,1 month,Default,train-cv,Repeat16,Fold1
7557,Training/test sets 2,Average,1 month,Default,train-cv,Repeat16,Fold2
7558,Training/test sets 2,Average,1 month,Default,train-cv,Repeat17,Fold1
7559,Training/test sets 2,Average,1 month,Default,train-cv,Repeat17,Fold2
7560,Training/test sets 2,Average,1 month,Default,train-cv,Repeat18,Fold1
7561,Training/test sets 2,Average,1 month,Default,train-cv,Repeat18,Fold2
7562,Training/test sets 2,Average,1 month,Default,train-cv,Repeat19,Fold1
7563,Training/test sets 2,Average,1 month,Default,train-cv,Repeat19,Fold2
7564,Training/test sets 2,Average,1 month,Default,train-cv,Repeat20,Fold1
7565,Training/test sets 2,Average,1 month,Default,train-cv,Repeat20,Fold2
7566,Training/test sets 2,Average,1 month,Default,train-cv,Repeat21,Fold1
7567,Training/test sets 2,Average,1 month,Default,train-cv,Repeat21,Fold2
7568,Training/test sets 2,Average,1 month,Default,test,NA,NA
7569,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat01,Fold1
7570,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat01,Fold2
7571,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat02,Fold1
7572,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat02,Fold2
7573,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat03,Fold1
7574,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat03,Fold2
7575,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat04,Fold1
7576,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat04,Fold2
7577,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat05,Fold1
7578,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat05,Fold2
7579,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat06,Fold1
7580,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat06,Fold2
7581,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat07,Fold1
7582,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat07,Fold2
7583,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat08,Fold1
7584,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat08,Fold2
7585,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat09,Fold1
7586,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat09,Fold2
7587,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat10,Fold1
7588,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat10,Fold2
7589,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat11,Fold1
7590,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat11,Fold2
7591,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat12,Fold1
7592,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat12,Fold2
7593,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat13,Fold1
7594,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat13,Fold2
7595,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat14,Fold1
7596,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat14,Fold2
7597,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat15,Fold1
7598,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat15,Fold2
7599,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat16,Fold1
7600,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat16,Fold2
7601,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat17,Fold1
7602,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat17,Fold2
7603,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat18,Fold1
7604,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat18,Fold2
7605,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat19,Fold1
7606,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat19,Fold2
7607,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat20,Fold1
7608,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat20,Fold2
7609,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat21,Fold1
7610,Training/test sets 2,Average,1 month,Tuned,train-cv,Repeat21,Fold2
7611,Training/test sets 2,Average,1 month,Tuned,test,NA,NA
7612,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat01,Fold1
7613,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat01,Fold2
7614,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat02,Fold1
7615,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat02,Fold2
7616,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat03,Fold1
7617,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat03,Fold2
7618,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat04,Fold1
7619,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat04,Fold2
7620,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat05,Fold1
7621,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat05,Fold2
7622,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat06,Fold1
7623,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat06,Fold2
7624,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat07,Fold1
7625,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat07,Fold2
7626,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat08,Fold1
7627,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat08,Fold2
7628,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat09,Fold1
7629,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat09,Fold2
7630,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat10,Fold1
7631,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat10,Fold2
7632,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat11,Fold1
7633,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat11,Fold2
7634,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat12,Fold1
7635,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat12,Fold2
7636,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat13,Fold1
7637,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat13,Fold2
7638,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat14,Fold1
7639,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat14,Fold2
7640,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat15,Fold1
7641,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat15,Fold2
7642,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat16,Fold1
7643,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat16,Fold2
7644,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat17,Fold1
7645,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat17,Fold2
7646,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat18,Fold1
7647,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat18,Fold2
7648,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat19,Fold1
7649,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat19,Fold2
7650,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat20,Fold1
7651,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat20,Fold2
7652,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat21,Fold1
7653,Training/test sets 2,Average,6 months,B&S,train-cv,Repeat21,Fold2
7654,Training/test sets 2,Average,6 months,B&S,test,NA,NA
7655,Training/test sets 2,Average,6 months,Default,train-cv,Repeat01,Fold1
7656,Training/test sets 2,Average,6 months,Default,train-cv,Repeat01,Fold2
7657,Training/test sets 2,Average,6 months,Default,train-cv,Repeat02,Fold1
7658,Training/test sets 2,Average,6 months,Default,train-cv,Repeat02,Fold2
7659,Training/test sets 2,Average,6 months,Default,train-cv,Repeat03,Fold1
7660,Training/test sets 2,Average,6 months,Default,train-cv,Repeat03,Fold2
7661,Training/test sets 2,Average,6 months,Default,train-cv,Repeat04,Fold1
7662,Training/test sets 2,Average,6 months,Default,train-cv,Repeat04,Fold2
7663,Training/test sets 2,Average,6 months,Default,train-cv,Repeat05,Fold1
7664,Training/test sets 2,Average,6 months,Default,train-cv,Repeat05,Fold2
7665,Training/test sets 2,Average,6 months,Default,train-cv,Repeat06,Fold1
7666,Training/test sets 2,Average,6 months,Default,train-cv,Repeat06,Fold2
7667,Training/test sets 2,Average,6 months,Default,train-cv,Repeat07,Fold1
7668,Training/test sets 2,Average,6 months,Default,train-cv,Repeat07,Fold2
7669,Training/test sets 2,Average,6 months,Default,train-cv,Repeat08,Fold1
7670,Training/test sets 2,Average,6 months,Default,train-cv,Repeat08,Fold2
7671,Training/test sets 2,Average,6 months,Default,train-cv,Repeat09,Fold1
7672,Training/test sets 2,Average,6 months,Default,train-cv,Repeat09,Fold2
7673,Training/test sets 2,Average,6 months,Default,train-cv,Repeat10,Fold1
7674,Training/test sets 2,Average,6 months,Default,train-cv,Repeat10,Fold2
7675,Training/test sets 2,Average,6 months,Default,train-cv,Repeat11,Fold1
7676,Training/test sets 2,Average,6 months,Default,train-cv,Repeat11,Fold2
7677,Training/test sets 2,Average,6 months,Default,train-cv,Repeat12,Fold1
7678,Training/test sets 2,Average,6 months,Default,train-cv,Repeat12,Fold2
7679,Training/test sets 2,Average,6 months,Default,train-cv,Repeat13,Fold1
7680,Training/test sets 2,Average,6 months,Default,train-cv,Repeat13,Fold2
7681,Training/test sets 2,Average,6 months,Default,train-cv,Repeat14,Fold1
7682,Training/test sets 2,Average,6 months,Default,train-cv,Repeat14,Fold2
7683,Training/test sets 2,Average,6 months,Default,train-cv,Repeat15,Fold1
7684,Training/test sets 2,Average,6 months,Default,train-cv,Repeat15,Fold2
7685,Training/test sets 2,Average,6 months,Default,train-cv,Repeat16,Fold1
7686,Training/test sets 2,Average,6 months,Default,train-cv,Repeat16,Fold2
7687,Training/test sets 2,Average,6 months,Default,train-cv,Repeat17,Fold1
7688,Training/test sets 2,Average,6 months,Default,train-cv,Repeat17,Fold2
7689,Training/test sets 2,Average,6 months,Default,train-cv,Repeat18,Fold1
7690,Training/test sets 2,Average,6 months,Default,train-cv,Repeat18,Fold2
7691,Training/test sets 2,Average,6 months,Default,train-cv,Repeat19,Fold1
7692,Training/test sets 2,Average,6 months,Default,train-cv,Repeat19,Fold2
7693,Training/test sets 2,Average,6 months,Default,train-cv,Repeat20,Fold1
7694,Training/test sets 2,Average,6 months,Default,train-cv,Repeat20,Fold2
7695,Training/test sets 2,Average,6 months,Default,train-cv,Repeat21,Fold1
7696,Training/test sets 2,Average,6 months,Default,train-cv,Repeat21,Fold2
7697,Training/test sets 2,Average,6 months,Default,test,NA,NA
7698,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat01,Fold1
7699,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat01,Fold2
7700,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat02,Fold1
7701,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat02,Fold2
7702,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat03,Fold1
7703,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat03,Fold2
7704,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat04,Fold1
7705,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat04,Fold2
7706,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat05,Fold1
7707,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat05,Fold2
7708,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat06,Fold1
7709,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat06,Fold2
7710,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat07,Fold1
7711,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat07,Fold2
7712,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat08,Fold1
7713,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat08,Fold2
7714,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat09,Fold1
7715,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat09,Fold2
7716,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat10,Fold1
7717,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat10,Fold2
7718,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat11,Fold1
7719,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat11,Fold2
7720,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat12,Fold1
7721,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat12,Fold2
7722,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat13,Fold1
7723,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat13,Fold2
7724,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat14,Fold1
7725,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat14,Fold2
7726,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat15,Fold1
7727,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat15,Fold2
7728,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat16,Fold1
7729,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat16,Fold2
7730,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat17,Fold1
7731,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat17,Fold2
7732,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat18,Fold1
7733,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat18,Fold2
7734,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat19,Fold1
7735,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat19,Fold2
7736,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat20,Fold1
7737,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat20,Fold2
7738,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat21,Fold1
7739,Training/test sets 2,Average,6 months,Tuned,train-cv,Repeat21,Fold2
7740,Training/test sets 2,Average,6 months,Tuned,test,NA,NA
7741,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat01,Fold1
7742,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat01,Fold2
7743,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat02,Fold1
7744,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat02,Fold2
7745,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat03,Fold1
7746,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat03,Fold2
7747,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat04,Fold1
7748,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat04,Fold2
7749,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat05,Fold1
7750,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat05,Fold2
7751,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat06,Fold1
7752,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat06,Fold2
7753,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat07,Fold1
7754,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat07,Fold2
7755,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat08,Fold1
7756,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat08,Fold2
7757,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat09,Fold1
7758,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat09,Fold2
7759,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat10,Fold1
7760,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat10,Fold2
7761,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat11,Fold1
7762,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat11,Fold2
7763,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat12,Fold1
7764,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat12,Fold2
7765,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat13,Fold1
7766,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat13,Fold2
7767,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat14,Fold1
7768,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat14,Fold2
7769,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat15,Fold1
7770,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat15,Fold2
7771,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat16,Fold1
7772,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat16,Fold2
7773,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat17,Fold1
7774,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat17,Fold2
7775,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat18,Fold1
7776,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat18,Fold2
7777,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat19,Fold1
7778,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat19,Fold2
7779,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat20,Fold1
7780,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat20,Fold2
7781,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat21,Fold1
7782,Training/test sets 3,Escalation,1 month,B&S,train-cv,Repeat21,Fold2
7783,Training/test sets 3,Escalation,1 month,B&S,test,NA,NA
7784,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat01,Fold1
7785,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat01,Fold2
7786,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat02,Fold1
7787,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat02,Fold2
7788,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat03,Fold1
7789,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat03,Fold2
7790,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat04,Fold1
7791,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat04,Fold2
7792,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat05,Fold1
7793,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat05,Fold2
7794,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat06,Fold1
7795,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat06,Fold2
7796,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat07,Fold1
7797,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat07,Fold2
7798,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat08,Fold1
7799,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat08,Fold2
7800,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat09,Fold1
7801,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat09,Fold2
7802,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat10,Fold1
7803,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat10,Fold2
7804,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat11,Fold1
7805,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat11,Fold2
7806,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat12,Fold1
7807,Training/test sets 3,Escalation,1 month,Default,train-cv,Repeat12,Fold2
